Date,MSFT,F,JPM,GOOG,HPQ,C,HOG,VZ,AAPL,IBM,T,CSCO,BAC,INTC,AMD,SNE,NVDA,AMZN,MS,BK
03/24/2009,13.73831558227539,1.9387202262878418,19.773761749267578,172.93678283691406,10.45855712890625,26.474956512451172,10.418378829956055,16.080833435058594,3.2811524868011475,68.5985336303711,13.340996742248535,12.473835945129395,6.305342674255371,10.43248176574707,3.140000104904175,21.399999618530273,8.991856575012207,72.80999755859375,20.601560592651367,20.688383102416992
03/25/2009,13.700003623962402,1.8777116537094116,21.391616821289062,171.392578125,10.591766357421875,25.947219848632812,10.92149543762207,15.891085624694824,3.2808446884155273,68.35427856445312,13.264991760253906,12.391571998596191,6.7245354652404785,10.390753746032715,3.1700000762939453,21.6200008392334,9.138962745666504,72.4000015258789,21.249452590942383,21.7896671295166
03/26/2009,14.427907943725586,1.9929497241973877,21.796083450317383,175.98536682128906,11.339784622192383,24.7158260345459,11.896768569946289,16.096651077270508,3.384979248046875,68.93350219726562,13.351131439208984,12.944967269897461,6.619735240936279,11.002793312072754,3.559999942779541,22.860000610351562,9.70899772644043,73.69000244140625,21.036226272583008,22.15151596069336
03/27/2009,13.891552925109863,1.9251625537872314,20.52277183532715,173.2008056640625,11.384187698364258,23.044647216796875,11.192405700683594,16.138813018798828,3.2919366359710693,65.70244598388672,13.173791885375977,12.67574691772461,6.410141944885254,10.724595069885254,3.369999885559082,22.270000457763672,9.617057800292969,70.5199966430664,19.970060348510742,22.049251556396484
03/30/2009,13.393513679504395,1.870932936668396,18.6127986907959,170.7051544189453,10.970894813537598,20.317989349365234,10.387417793273926,15.927988052368164,3.2192270755767822,65.96066284179688,12.748174667358398,12.197138786315918,5.266096115112305,10.237747192382812,3.190000057220459,20.75,9.001049995422363,71.44000244140625,18.14937400817871,20.389467239379883
03/31/2009,14.075451850891113,1.7828093767166138,19.90858268737793,173.380126953125,10.95040512084961,22.253028869628906,10.364197731018066,15.917445182800293,3.2386367321014404,67.61457061767578,12.768444061279297,12.541139602661133,5.956016540527344,10.453348159790039,3.049999952316284,20.6299991607666,9.065409660339355,73.44000244140625,18.67425537109375,22.22231101989746
04/01/2009,14.795697212219238,1.8573757410049438,21.077035903930664,176.3838653564453,11.230483055114746,23.5723934173584,10.673809051513672,16.455055236816406,3.3486244678497314,68.11700439453125,13.133258819580078,13.05714225769043,6.1568803787231445,10.453348159790039,3.0199999809265137,22.329999923706055,9.295262336730957,73.5,19.461578369140625,22.332441329956055
04/02/2009,14.78037166595459,1.9726144075393677,21.129558563232422,180.5731658935547,11.507148742675781,24.100130081176758,12.16767692565918,17.10861587524414,3.472475528717041,70.35709381103516,13.447399139404297,13.565665245056152,6.322808742523193,10.919331550598145,3.1600000858306885,24.350000381469727,9.727385520935059,76.33999633789062,18.953105926513672,22.34817123413086
04/03/2009,14.366607666015625,2.2030909061431885,21.969938278198242,184.19956970214844,11.664263725280762,25.067646026611328,12.817856788635254,17.282546997070312,3.5735299587249756,71.33407592773438,13.594339370727539,13.580622673034668,6.637203693389893,11.093207359313965,3.430000066757202,24.229999542236328,10.40775203704834,78.16999816894531,19.73221778869629,22.812286376953125
04/06/2009,14.374274253845215,2.5555856227874756,21.15956687927246,183.4324493408203,11.531054496765137,23.924211502075195,13.235831260681152,17.409048080444336,3.649320125579834,70.87351989746094,13.472734451293945,13.109488487243652,6.532404899597168,11.030613899230957,3.5299999713897705,23.829999923706055,10.43533706665039,77.98999786376953,19.11712646484375,22.15151596069336
04/07/2009,14.374274253845215,2.365780830383301,20.446754455566406,178.6553497314453,11.377350807189941,24.27604103088379,12.46180534362793,16.9547119140625,3.543029546737671,68.91255950927734,13.138228416442871,12.60096263885498,6.427608966827393,10.74545669555664,3.440000057220459,23.639999389648438,10.076765060424805,75.51000213623047,19.125329971313477,21.48287582397461
04/08/2009,14.703746795654297,2.677603244781494,20.581804275512695,180.3240966796875,11.291962623596191,23.748302459716797,12.585650444030762,16.933334350585938,3.583697557449341,70.61531066894531,13.066182136535645,12.810358047485352,6.165615081787109,10.620265007019043,3.680000066757202,23.360000610351562,10.490499496459961,76.9800033569336,18.608646392822266,21.76606559753418
04/09/2009,15.071534156799316,2.8741865158081055,24.573612213134766,185.5544891357422,11.759902954101562,26.738828659057617,13.947931289672852,17.157825469970703,3.6838254928588867,70.97119140625,13.431560516357422,13.326363563537598,8.340170860290527,11.114072799682617,3.75,25.989999771118164,11.069730758666992,79.7699966430664,20.790176391601562,23.323591232299805
